Item 1,Item 2,Item 3,Item 4,Item 5,Item 6,Item 7,Item 8,Item 9,Item 10,Item 11,Item 12,Item 13,Item 14,Item 15,Item 16,Item 17,Item 18,Item 19,Item 20,Item 21,Item 22,Item 23,Item 24,Item 25,Item 26,Item 27,Item 28,Item 29,Item 30,Item 31,Item 32
groente_fruit,groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,houdbareZuivel_suiker_koffiemelk_thee,bier,,,,,,,,,,,,,,,,,,,,,,,,,,,
diepvries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,broodafdeling,houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bier,speciaalBier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diepvries,diepvries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,speciaalBier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toetjes_boter,melk_zuivel,broodafdeling,verse_broodjes,gesnedenGroenten_maaltijden_sappen,sappen,broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toetjes_boter,toetjes_boter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,houdbareZuivel_suiker_koffiemelk_thee,sappen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verse_broodjes,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,frisdrank_wasmiddel_huishouden,bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,houdbareZuivel_suiker_koffiemelk_thee,bier,,,,,,,,,,,,,,,,,,,,,,,,,,,
bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reinigers_bleek_dierenvoeding,koek_koffie,speciaalBier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
melk_zuivel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,vega_vis_halal_vleeswaren,vega_vis_halal_vleeswaren,groente_fruit,groente_fruit,melk_zuivel,frisdrank_wasmiddel_huishouden,sappen,frisdrank_wasmiddel_huishouden,cosmetica_papierwaren,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,toetjes_boter,houdbareZuivel_suiker_koffiemelk_thee,melk_zuivel,salade_kaas,broodafdeling,gesnedenGroenten_maaltijden_sappen,sappen,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,toetjes_boter,melk_zuivel,sappen,koek_koffie,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,toetjes_boter,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,silvo_sausen_azijn_olie_ei,bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,verse_broodjes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verse_broodjes,nootjes_zoutjes_chips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,broodafdeling,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,diepvries,verse_broodjes,speciaalBier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,groente_fruit,diepvries,rijst,bier,nootjes_zoutjes_chips,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,groente_fruit,melk_zuivel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,toetjes_boter,houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,groente_fruit,groente_fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
melk_zuivel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,verse_broodjes,sappen,bier,speciaalBier,,,,,,,,,,,,,,,,,,,,,,,,,,,
bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,speciaalBier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toetjes_boter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bier,wijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nootjes_zoutjes_chips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,sappen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,diepvries,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,toetjes_boter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,speciaalBier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,groente_fruit,verse_broodjes,aardappelen,houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,speciaalBier,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,groente_fruit,groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,houdbareZuivel_suiker_koffiemelk_thee,broodafdeling,silvo_sausen_azijn_olie_ei,,,,,,,,,,,,,,,,,,,,,,,,,
reinigers_bleek_dierenvoeding,koek_koffie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,toetjes_boter,melk_zuivel,houdbareZuivel_suiker_koffiemelk_thee,frisdrank_wasmiddel_huishouden,sappen,wijn,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,verse_broodjes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bier,bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,broodafdeling,wijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,groente_fruit,groente_fruit,groente_fruit,broodafdeling,frisdrank_wasmiddel_huishouden,sappen,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,broodafdeling,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diepvries,bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,salade_kaas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verse_broodjes,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kaas_en_tapas,sappen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,frisdrank_wasmiddel_huishouden,koek_koffie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,groente_fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diepvries,broodafdeling,verse_broodjes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,diepvries,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,melk_zuivel,broodafdeling,verse_broodjes,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,broodafdeling,silvo_sausen_azijn_olie_ei,toetjes_boter,frisdrank_wasmiddel_huishouden,koek_koffie,,,,,,,,,,,,,,,,,,,,,,,,,
cereals_broodbeleg,reinigers_bleek_dierenvoeding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bier,bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,houdbareZuivel_suiker_koffiemelk_thee,houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,houdbareZuivel_suiker_koffiemelk_thee,bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frisdrank_wasmiddel_huishouden,bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
salade_kaas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,sappen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koek_koffie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sappen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,kaas_en_tapas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verse_broodjes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,broodafdeling,oosters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toetjes_boter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,groente_fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,wijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,salade_kaas,koek_koffie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,verse_broodjes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,cosmetica_papierwaren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,broodafdeling,houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,groente_fruit,groente_fruit,groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,frisdrank_wasmiddel_huishouden,wijn,,,,,,,,,,,,,,,,,,,,,,,,,
toetjes_boter,broodafdeling,houdbareZuivel_suiker_koffiemelk_thee,speciaalBier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cereals_broodbeleg,frisdrank_wasmiddel_huishouden,koek_koffie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verse_broodjes,houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,salade_kaas,houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,melk_zuivel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verse_broodjes,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,vega_vis_halal_vleeswaren,speciaalBier,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nootjes_zoutjes_chips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toetjes_boter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toetjes_boter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,broodafdeling,toetjes_boter,bier,wijn,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,broodafdeling,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toetjes_boter,houdbareZuivel_suiker_koffiemelk_thee,melk_zuivel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,toetjes_boter,salade_kaas,wijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frisdrank_wasmiddel_huishouden,koek_koffie,speciaalBier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
silvo_sausen_azijn_olie_ei,sappen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,houdbareZuivel_suiker_koffiemelk_thee,melk_zuivel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,diepvries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,reinigers_bleek_dierenvoeding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,groente_fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,verse_broodjes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
silvo_sausen_azijn_olie_ei,speciaalBier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
salade_kaas,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,frisdrank_wasmiddel_huishouden,bier,cosmetica_papierwaren,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frisdrank_wasmiddel_huishouden,speciaalBier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,groente_fruit,melk_zuivel,silvo_sausen_azijn_olie_ei,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,houdbareZuivel_suiker_koffiemelk_thee,houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koek_koffie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,groente_fruit,toetjes_boter,gesnedenGroenten_maaltijden_sappen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toetjes_boter,salade_kaas,frisdrank_wasmiddel_huishouden,sappen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reinigers_bleek_dierenvoeding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,houdbareZuivel_suiker_koffiemelk_thee,silvo_sausen_azijn_olie_ei,houdbareZuivel_suiker_koffiemelk_thee,bier,nootjes_zoutjes_chips,speciaalBier,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
melk_zuivel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,houdbareZuivel_suiker_koffiemelk_thee,salade_kaas,broodafdeling,houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,houdbareZuivel_suiker_koffiemelk_thee,houdbareZuivel_suiker_koffiemelk_thee,cereals_broodbeleg,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,gesnedenGroenten_maaltijden_sappen,houdbareZuivel_suiker_koffiemelk_thee,speciaalBier,koek_koffie,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,houdbareZuivel_suiker_koffiemelk_thee,broodafdeling,houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,broodafdeling,verse_broodjes,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koek_koffie,speciaalBier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,groente_fruit,sappen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
speciaalBier,houdbareZuivel_suiker_koffiemelk_thee,reinigers_bleek_dierenvoeding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kaas_en_tapas,broodafdeling,broodafdeling,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,verse_broodjes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,verse_broodjes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,speciaalBier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,broodafdeling,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,groente_fruit,groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,houdbareZuivel_suiker_koffiemelk_thee,salade_kaas,broodafdeling,houdbareZuivel_suiker_koffiemelk_thee,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,groente_fruit,groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
silvo_sausen_azijn_olie_ei,toetjes_boter,houdbareZuivel_suiker_koffiemelk_thee,wijn,koek_koffie,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,groente_fruit,groente_fruit,groente_fruit,toetjes_boter,verse_broodjes,,,,,,,,,,,,,,,,,,,,,,,,,,
salade_kaas,broodafdeling,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,vega_vis_halal_vleeswaren,kaas_en_tapas,diepvries,verse_broodjes,,,,,,,,,,,,,,,,,,,,,,,,,,,
diepvries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,vega_vis_halal_vleeswaren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,melk_zuivel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,houdbareZuivel_suiker_koffiemelk_thee,melk_zuivel,houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gesnedenGroenten_maaltijden_sappen,salade_kaas,diepvries,houdbareZuivel_suiker_koffiemelk_thee,sappen,nootjes_zoutjes_chips,koek_koffie,,,,,,,,,,,,,,,,,,,,,,,,,
gesnedenGroenten_maaltijden_sappen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,verse_broodjes,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,houdbareZuivel_suiker_koffiemelk_thee,houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,houdbareZuivel_suiker_koffiemelk_thee,bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
melk_zuivel,toetjes_boter,houdbareZuivel_suiker_koffiemelk_thee,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
salade_kaas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,broodafdeling,bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,toetjes_boter,broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,frisdrank_wasmiddel_huishouden,speciaalBier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
salade_kaas,broodafdeling,bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verse_broodjes,sappen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,melk_zuivel,broodafdeling,verse_broodjes,houdbareZuivel_suiker_koffiemelk_thee,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,
frisdrank_wasmiddel_huishouden,bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
speciaalBier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,toetjes_boter,diepvries,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,broodafdeling,houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,vega_vis_halal_vleeswaren,groente_fruit,salade_kaas,sappen,,,,,,,,,,,,,,,,,,,,,,,,,,,
